serial,time_raw,dong,temp,humi,uv,dt,hour,date,tr_est,v,utci_val,lat,lon,address
V02Q1940644,2025-07-30_20:07:00,Haengdang1(il)-dong,34.9,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.9,1.5,35.8,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940112,2025-07-30_20:07:00,Songjeong-dong,35.9,45.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.9,1.5,37.0,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940504,2025-07-30_20:07:00,Haengdang2(i)-dong,35.3,48.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.3,1.5,36.5,37.55905889,127.02896077,서울특별시 성동구 왕십리로21길 57
V02Q1940628,2025-07-30_20:07:00,Majang-dong,34.5,48.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.5,1.5,35.5,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940670,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,35.5,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.5,1.5,36.7,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940615,2025-07-30_20:07:00,Geumho-1(il)-dong,34.9,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.9,1.5,35.8,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940735,2025-07-30_20:07:00,Majang-dong,35.0,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.0,1.5,35.9,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940261,2025-07-30_20:07:00,Seongsu1ga2(i)-dong,35.4,45.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.4,1.5,36.3,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940623,2025-07-30_20:07:00,Majang-dong,35.0,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.0,1.5,36.0,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940642,2025-07-30_20:07:00,Yongdap-dong,34.5,49.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.5,1.5,35.6,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940828,2025-07-30_20:07:00,Sageun-dong,35.3,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.3,1.5,36.4,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940870,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,35.1,48.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.1,1.5,36.3,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940588,2025-07-30_20:07:00,Sageun-dong,34.7,48.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.7,1.5,35.8,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940270,2025-07-30_20:07:00,Seongsu1ga2(i)-dong,35.5,45.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.5,1.5,36.5,37.547286983,127.046740172,서울특별시 성동구 아차산로 20
V02Q1940441,2025-07-30_20:07:00,Haengdang1(il)-dong,35.0,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.0,1.5,35.9,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940627,2025-07-30_20:07:00,Songjeong-dong,35.5,45.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.5,1.5,36.5,37.551819341,127.067379627,서울특별시 성동구 송정12가길 50
V02Q1940601,2025-07-30_20:07:00,Sageun-dong,35.9,45.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.9,1.5,37.0,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940733,2025-07-30_20:07:00,Seongsu2ga3(sam)-dong,36.7,44.0,0.0,2025-07-30 20:07:00,20,2025-07-30,36.7,1.5,37.9,37.54818971,127.056597845,서울특별시 성동구 아차산로7나길 9
V02Q1940753,2025-07-30_20:07:00,Geumho-1(il)-dong,34.4,49.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.4,1.5,35.5,37.549364662,127.026655727,서울특별시 성동구 독서당로51길 13
V02Q1940258,2025-07-30_20:07:00,Wangsimni2(i)-dong,34.8,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.8,1.5,35.8,37.562998002,127.028435382,서울특별시 성동구 왕십리로31나길 23
V02Q1940632,2025-07-30_20:07:00,Wangsimni-doSeondong,35.5,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.5,1.5,36.6,37.564964319,127.03447479,서울특별시 성동구 왕십리로24길 27-1
V02Q1940842,2025-07-30_20:07:00,Eungbong-dong,35.2,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.2,1.5,36.3,37.55214248,127.03558479,서울특별시 성동구 고산자로2길 4
V02Q1940744,2025-07-30_20:07:00,Seongsu2ga3(sam)-dong,35.1,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.1,1.5,36.1,37.544751429,127.053111792,서울특별시 성동구 연무장5길 18
V02Q1940871,2025-07-30_20:07:00,Majang-dong,35.7,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.7,1.5,36.8,37.57114665,127.037105979,서울특별시 성동구 청계천로12가길 63
V02Q1940565,2025-07-30_20:07:00,Seongsu2ga1(il)-dong,34.9,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.9,1.5,35.9,37.541950115,127.053612431,서울특별시 성동구 성수이로7길 34
V02Q1940743,2025-07-30_20:07:00,Seongsu2ga1(il)-dong,35.4,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.4,1.5,36.6,37.536409649,127.056387019,서울특별시 성동구 성덕정길 118-14
V02Q1941015,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,34.8,50.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.8,1.5,36.1,37.5416558,127.0482802,서울특별시 성동구 뚝섬로3길 18
V02Q1940748,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,35.7,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.7,1.5,36.9,37.537369863,127.050872231,서울특별시 성동구 둘레9길 13
OC3CL200018,2025-07-30_20:07:00,Seongsu1ga2(i)-dong,34.8,77.0,1.4,2025-07-30 20:07:00,20,2025-07-30,39.699999999999996,1.5,42.5,37.546881978,127.04164275,서울특별시 성동구 서울숲2길 27
V02Q1940530,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,35.3,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.3,1.5,36.3,37.542144186,127.047751758,서울특별시 성동구 성수일로3길 7
V02Q1940286,2025-07-30_20:07:00,Wangsimni2(i)-dong,34.2,48.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.2,1.5,35.1,37.562166194,127.026682312,서울측별시 성동구 하왕십리동 1052-1
OC3CL200218,2025-07-30_20:07:00,Sageun-dong,35.1,69.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.1,1.5,39.8,37.560053008,127.041072379,서울특별시 성동구 마조로 25
V02Q1940786,2025-07-30_20:07:00,Seongsu1ga1(il)-dong,34.8,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.8,1.5,35.8,37.542101542,127.049671321,서울특별시 성동구 뚝섬로3길 18
V02Q1940501,2025-07-30_20:07:00,Eungbong-dong,35.3,46.0,0.0,2025-07-30 20:07:00,20,2025-07-30,35.3,1.5,36.3,37.552003424,127.036324364,서울특별시 성동구 고산자로2길 10-4
V02Q1940709,2025-07-30_20:07:00,Majang-dong,34.9,47.0,0.0,2025-07-30 20:07:00,20,2025-07-30,34.9,1.5,35.9,37.569445214,127.0446016,서울특별시 성동구 마장로39길 51
OC3CL200256,2025-07-30_21:07:00,Majang-dong,31.2,41.0,0.0,2025-07-30 21:07:00,21,2025-07-30,31.2,1.5,30.8,37.5716201595004,127.036088628704,서울특별시 성동구 청계천로540 서울시설공단 B4층 기계실
V02Q1940545,2025-07-30_21:07:00,Seongsu1ga2(i)-dong,34.5,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.5,1.5,35.5,37.546306095,127.043661494,서울특별시 성동구 서울숲2길 46
V02Q1940603,2025-07-30_21:07:00,Yongdap-dong,34.5,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.5,1.5,35.5,37.563368336,127.055964397,서울측별시 성동구 용답동 6-13
V02Q1940590,2025-07-30_21:07:00,Sageun-dong,35.2,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.2,1.5,36.3,37.560723571,127.048425106,서울특별시 성동구 사근동12길 5
V02Q1940556,2025-07-30_21:07:00,Seongsu2ga1(il)-dong,34.7,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,36.0,37.540241557,127.054675329,서울특별시 성동구 성수이로7길 11
V02Q1940616,2025-07-30_21:07:00,Wangsimni2(i)-dong,34.8,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,35.8,37.560443166,127.030835302,서울측별시 성동구 하왕십리동 976-12
V02Q1940503,2025-07-30_21:07:00,Songjeong-dong,34.8,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,35.9,37.554020674,127.068888201,서울특별시 성동구 송정18가길 19
V02Q1940156,2025-07-30_21:07:00,Majang-dong,34.7,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.7,37.566674857,127.045521513,서울특별시 성동구 마장로46길 12-19
V02Q1940563,2025-07-30_21:07:00,Wangsimni-doSeondong,35.4,46.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.4,1.5,36.4,37.564129832,127.031439736,서울특별시 성동구 왕십리로28길 1-1
V02Q1940617,2025-07-30_21:07:00,Oksu-dong,34.8,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,36.1,37.541972102,127.016370616,서울특별시 성동구 한림말3길 10
V02Q1940594,2025-07-30_21:07:00,Seongsu2ga3(sam)-dong,35.7,45.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.7,1.5,36.7,37.549231792,127.053877502,서울특별시 성동구 광나루로2길 19
V02Q1940502,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,34.9,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.9,1.5,35.9,37.54081481,127.049563967,서울특별시 성동구 뚝섬로3길 8
V02Q1940639,2025-07-30_21:07:00,Eungbong-dong,34.7,49.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.9,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940670,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,35.1,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.1,1.5,36.3,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940607,2025-07-30_21:07:00,Sageun-dong,34.1,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.1,1.5,35.2,37.55887111,127.038552736,서울측별시 성동구 행당동 150-2
V02Q1940644,2025-07-30_21:07:00,Haengdang1(il)-dong,34.6,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.6,1.5,35.5,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940261,2025-07-30_21:07:00,Seongsu1ga2(i)-dong,35.1,46.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.1,1.5,36.1,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940628,2025-07-30_21:07:00,Majang-dong,34.1,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.1,1.5,35.2,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940504,2025-07-30_21:07:00,Haengdang2(i)-dong,34.9,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.9,1.5,36.2,37.55905889,127.02896077,서울특별시 성동구 왕십리로21길 57
V02Q1940828,2025-07-30_21:07:00,Sageun-dong,35.0,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,36.1,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940588,2025-07-30_21:07:00,Sageun-dong,34.3,49.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.3,1.5,35.3,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940615,2025-07-30_21:07:00,Geumho-1(il)-dong,34.7,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.8,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940623,2025-07-30_21:07:00,Majang-dong,34.7,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.8,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940735,2025-07-30_21:07:00,Majang-dong,34.7,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.8,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940642,2025-07-30_21:07:00,Yongdap-dong,34.0,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.0,1.5,35.1,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940112,2025-07-30_21:07:00,Songjeong-dong,35.5,46.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.5,1.5,36.6,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940870,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,35.2,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.2,1.5,36.4,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940733,2025-07-30_21:07:00,Seongsu2ga3(sam)-dong,36.6,44.0,0.0,2025-07-30 21:07:00,21,2025-07-30,36.6,1.5,37.8,37.54818971,127.056597845,서울특별시 성동구 아차산로7나길 9
V02Q1940753,2025-07-30_21:07:00,Geumho-1(il)-dong,33.8,51.0,0.0,2025-07-30 21:07:00,21,2025-07-30,33.8,1.5,34.9,37.549364662,127.026655727,서울특별시 성동구 독서당로51길 13
V02Q1940744,2025-07-30_21:07:00,Seongsu2ga3(sam)-dong,34.6,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.6,1.5,35.6,37.544751429,127.053111792,서울특별시 성동구 연무장5길 18
V02Q1940627,2025-07-30_21:07:00,Songjeong-dong,35.0,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,36.0,37.551819341,127.067379627,서울특별시 성동구 송정12가길 50
V02Q1940601,2025-07-30_21:07:00,Sageun-dong,35.5,46.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.5,1.5,36.6,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940496,2025-07-30_21:07:00,Seongsu2ga1(il)-dong,35.1,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.1,1.5,36.2,37.538775645,127.059760733,서울특별시 성동구 뚝섬로17길 12
V02Q1940441,2025-07-30_21:07:00,Haengdang1(il)-dong,34.6,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.6,1.5,35.5,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940270,2025-07-30_21:07:00,Seongsu1ga2(i)-dong,35.3,45.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.3,1.5,36.2,37.547286983,127.046740172,서울특별시 성동구 아차산로 20
V02Q1940258,2025-07-30_21:07:00,Wangsimni2(i)-dong,34.5,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.5,1.5,35.5,37.562998002,127.028435382,서울특별시 성동구 왕십리로31나길 23
V02Q1940842,2025-07-30_21:07:00,Eungbong-dong,34.9,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.9,1.5,36.0,37.55214248,127.03558479,서울특별시 성동구 고산자로2길 4
V02Q1940263,2025-07-30_21:07:00,Yongdap-dong,34.4,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.4,1.5,35.4,37.560874377,127.062747282,서울특별시 성동구 자동차시장1길 46-6
V02Q1940580,2025-07-30_21:07:00,Yongdap-dong,35.0,46.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,35.9,37.56518716,127.05111116,서울특별시 성동구 용답중앙11길 2
V02Q1940565,2025-07-30_21:07:00,Seongsu2ga1(il)-dong,34.8,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,35.8,37.541950115,127.053612431,서울특별시 성동구 성수이로7길 34
V02Q1940761,2025-07-30_21:07:00,Majang-dong,33.9,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,33.9,1.5,34.9,37.564052441,127.044424399,서울측별시 성동구 마장동 산 23-2
V02Q1940871,2025-07-30_21:07:00,Majang-dong,35.5,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.5,1.5,36.7,37.57114665,127.037105979,서울특별시 성동구 청계천로12가길 63
V02Q1940632,2025-07-30_21:07:00,Wangsimni-doSeondong,35.1,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.1,1.5,36.2,37.564964319,127.03447479,서울특별시 성동구 왕십리로24길 27-1
V02Q1940868,2025-07-30_21:07:00,Yongdap-dong,34.7,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.7,1.5,35.8,37.560512835,127.052853492,서울특별시 성동구 용답길 111
V02Q1940501,2025-07-30_21:07:00,Eungbong-dong,35.0,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,36.0,37.552003424,127.036324364,서울특별시 성동구 고산자로2길 10-4
V02Q1940786,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,34.6,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.6,1.5,35.6,37.542101542,127.049671321,서울특별시 성동구 뚝섬로3길 18
V02Q1940748,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,35.4,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.4,1.5,36.6,37.537369863,127.050872231,서울특별시 성동구 둘레9길 13
V02Q1940286,2025-07-30_21:07:00,Wangsimni2(i)-dong,33.6,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,33.6,1.5,34.6,37.562166194,127.026682312,서울측별시 성동구 하왕십리동 1052-1
V02Q1940743,2025-07-30_21:07:00,Seongsu2ga1(il)-dong,35.0,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,36.1,37.536409649,127.056387019,서울특별시 성동구 성덕정길 118-14
V02Q1940530,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,35.0,47.0,0.0,2025-07-30 21:07:00,21,2025-07-30,35.0,1.5,36.0,37.542144186,127.047751758,서울특별시 성동구 성수일로3길 7
V02Q1941015,2025-07-30_21:07:00,Seongsu1ga1(il)-dong,34.6,50.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.6,1.5,35.8,37.5416558,127.0482802,서울특별시 성동구 뚝섬로3길 18
V02Q1940709,2025-07-30_21:07:00,Majang-dong,34.8,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,35.9,37.569445214,127.0446016,서울특별시 성동구 마장로39길 51
OC3CL200218,2025-07-30_21:07:00,Sageun-dong,34.8,72.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.8,1.5,40.1,37.560053008,127.041072379,서울특별시 성동구 마조로 25
V02Q1940473,2025-07-30_21:07:00,Geumho-1(il)-dong,34.2,48.0,0.0,2025-07-30 21:07:00,21,2025-07-30,34.2,1.5,35.1,37.556839663,127.019950184,서울특별시 성동구 금호로16길 2
OC3CL200256,2025-07-30_22:07:00,Majang-dong,30.9,42.0,0.0,2025-07-30 22:07:00,22,2025-07-30,30.9,1.5,30.5,37.5716201595004,127.036088628704,서울특별시 성동구 청계천로540 서울시설공단 B4층 기계실
V02Q1940603,2025-07-30_22:07:00,Yongdap-dong,34.4,49.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.4,1.5,35.5,37.563368336,127.055964397,서울측별시 성동구 용답동 6-13
V02Q1940590,2025-07-30_22:07:00,Sageun-dong,35.1,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.1,1.5,36.3,37.560723571,127.048425106,서울특별시 성동구 사근동12길 5
V02Q1940156,2025-07-30_22:07:00,Majang-dong,34.5,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.5,1.5,35.5,37.566674857,127.045521513,서울특별시 성동구 마장로46길 12-19
V02Q1940502,2025-07-30_22:07:00,Seongsu1ga1(il)-dong,34.6,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.6,1.5,35.6,37.54081481,127.049563967,서울특별시 성동구 뚝섬로3길 8
V02Q1940617,2025-07-30_22:07:00,Oksu-dong,34.2,56.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.2,1.5,36.0,37.541972102,127.016370616,서울특별시 성동구 한림말3길 10
V02Q1940616,2025-07-30_22:07:00,Wangsimni2(i)-dong,34.8,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.8,1.5,35.9,37.560443166,127.030835302,서울측별시 성동구 하왕십리동 976-12
V02Q1940563,2025-07-30_22:07:00,Wangsimni-doSeondong,35.2,47.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.2,1.5,36.3,37.564129832,127.031439736,서울특별시 성동구 왕십리로28길 1-1
V02Q1940545,2025-07-30_22:07:00,Seongsu1ga2(i)-dong,33.9,50.0,0.0,2025-07-30 22:07:00,22,2025-07-30,33.9,1.5,34.9,37.546306095,127.043661494,서울특별시 성동구 서울숲2길 46
V02Q1940556,2025-07-30_22:07:00,Seongsu2ga1(il)-dong,34.2,53.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.2,1.5,35.7,37.540241557,127.054675329,서울특별시 성동구 성수이로7길 11
V02Q1940503,2025-07-30_22:07:00,Songjeong-dong,34.2,52.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.2,1.5,35.6,37.554020674,127.068888201,서울특별시 성동구 송정18가길 19
V02Q1940594,2025-07-30_22:07:00,Seongsu2ga3(sam)-dong,35.5,46.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.5,1.5,36.6,37.549231792,127.053877502,서울특별시 성동구 광나루로2길 19
V02Q1940504,2025-07-30_22:07:00,Haengdang2(i)-dong,34.7,51.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.7,1.5,36.1,37.55905889,127.02896077,서울특별시 성동구 왕십리로21길 57
V02Q1940607,2025-07-30_22:07:00,Sageun-dong,33.9,50.0,0.0,2025-07-30 22:07:00,22,2025-07-30,33.9,1.5,34.9,37.55887111,127.038552736,서울측별시 성동구 행당동 150-2
V02Q1940639,2025-07-30_22:07:00,Eungbong-dong,34.3,52.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.3,1.5,35.7,37.54966889,127.03182637,서울특별시 성동구 독서당로62길 10
V02Q1940644,2025-07-30_22:07:00,Haengdang1(il)-dong,34.5,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.5,1.5,35.5,37.561197184,127.034602965,서울특별시 성동구 왕십리로 307
V02Q1940615,2025-07-30_22:07:00,Geumho-1(il)-dong,34.6,49.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.6,1.5,35.7,37.557838543,127.024148057,서울측별시 성동구 금호동1가 130-2
V02Q1940628,2025-07-30_22:07:00,Majang-dong,34.2,50.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.2,1.5,35.3,37.568356828,127.040528854,서울특별시 성동구 마장로35나길 13
V02Q1940261,2025-07-30_22:07:00,Seongsu1ga2(i)-dong,34.8,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.8,1.5,35.9,37.549808841,127.049770229,서울특별시 성동구 상원10길 17
V02Q1940670,2025-07-30_22:07:00,Seongsu1ga1(il)-dong,34.9,51.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.9,1.5,36.4,37.539279182,127.049873167,서울특별시 성동구 성덕정9길 13
V02Q1940642,2025-07-30_22:07:00,Yongdap-dong,33.5,53.0,0.0,2025-07-30 22:07:00,22,2025-07-30,33.5,1.5,34.7,37.560215516,127.064339113,서울특별시 성동구 자동차시장1길 64
V02Q1940623,2025-07-30_22:07:00,Majang-dong,34.5,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.5,1.5,35.5,37.563719858,127.039492971,서울특별시 성동구 마조로15길 20
V02Q1940870,2025-07-30_22:07:00,Seongsu1ga1(il)-dong,34.8,52.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.8,1.5,36.3,37.538102738,127.046880664,서울특별시 성동구 둘레1길 12-30
V02Q1940828,2025-07-30_22:07:00,Sageun-dong,34.8,49.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.8,1.5,36.0,37.561332045,127.039688831,서울특별시 성동구 마조로9길 16
V02Q1940735,2025-07-30_22:07:00,Majang-dong,34.8,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.8,1.5,35.9,37.568406512,127.033660707,서울특별시 성동구 무학로14길 33
V02Q1940112,2025-07-30_22:07:00,Songjeong-dong,35.0,49.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.0,1.5,36.3,37.556514509,127.071193511,서울특별시 성동구 동일로55길 8
V02Q1940588,2025-07-30_22:07:00,Sageun-dong,34.1,50.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.1,1.5,35.2,37.55810867,127.050859556,서울측별시 성동구 사근동 110
V02Q1940601,2025-07-30_22:07:00,Sageun-dong,35.3,47.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.3,1.5,36.4,37.560264565,127.048014605,서울특별시 성동구 사근동12길 12-1
V02Q1940441,2025-07-30_22:07:00,Haengdang1(il)-dong,34.3,48.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.3,1.5,35.2,37.558352332,127.037694516,서울측별시 성동구 행당동 134-9
V02Q1940258,2025-07-30_22:07:00,Wangsimni2(i)-dong,34.2,49.0,0.0,2025-07-30 22:07:00,22,2025-07-30,34.2,1.5,35.2,37.562998002,127.028435382,서울특별시 성동구 왕십리로31나길 23
V02Q1940871,2025-07-30_22:07:00,Majang-dong,35.4,47.0,0.0,2025-07-30 22:07:00,22,2025-07-30,35.4,1.5,36.6,37.57114665,127.037105979,서울특별시 성동구 청계천로12가길 63
